linkname,linkdescription,category,id,link,user_id,linkusername,contactname,contactphonenumber,contactemail,notes
"BoschLearningHome","bosch learningportal","bosch","6a82d80e-9224-45c4-a9f0-c8e17289b0eb","https://bosch.plateau.com/learning/user/deeplink.do?OWASP_CSRFTOKEN=BZ82-NKYL-73EM-FH21-TGXT-VGIX-21M0-355H&linkId=HOME_PAGE&fromSF=Y","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"TWSWaffensysteme","tws waffensysten gun store weapon","offtime","4f9b38e7-7c77-47a6-8eb7-16e17bdb6acf","https://tws-waffen.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","0","","Idiot"
"Kopp","tablets for health","private","feea3669-ec6f-4d41-9055-fdcc3d97e8ea","https://www.kopp-verlag.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Tablets for health, magnesium"
"Pinephone","pinephone open source linux phone","private","a394f2c9-5513-47b0-92de-62fa9b032363","https://pine64.org/pinephone/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","no number","","linux phone"
"PrivacyTools","privacy tools cyber security","tech","99125246-1525-479f-afdf-4a2b82ed733e","https://www.privacytools.io/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","0","","Privacy tools"
"Paypal","paypal online banking","private","140f0610-3c99-4930-8d1d-2af0bfa473e0","https://www.paypal.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","0","","0"
"ShowerCabine","shower cabine dusch kabine","private","52e35c3c-a3f7-4925-90db-5c4a3fe0b344","https://www.mediamarkt.at/de/product/_sanotechnik-cs150-dampfduschkabine-nevada-150-1889405.html","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"BoschServiceRequest","bosch service request jetbrains","bosch","58ae921d-ccb3-49ae-9c17-41e6b88e7aae","https://vssapp.bosch.tech/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"Librem","librem linux security privacy laptop","private","112f1568-f3eb-492e-a8a0-c6db489f352a","https://shop.puri.sm/shop/librem-14/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"SchladmingDownhill","schladming downhill mountainbike trails bike","offtime","ed144dfa-7b43-4cd3-9ce2-3d27efc3e7ee","https://www.planai.at/en/summer/mountain-bike","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"BoschGithubCoPilot","bosch github copilot","bosch","e5cb9f93-8f3e-4e97-9476-973e0b87da7e","https://docs.boschdevcloud.com/userguide/index.html?id=GHCopilot_getstarted","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"VsCodeMacShorts","shortcuts vscode macbook","convenient","24905492-b48d-45b8-b5e8-84ec25b9a3f0","https://code.visualstudio.com/shortcuts/keyboard-shortcuts-macos.pdf","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"PkGithub","pk github perfectly keyless","bosch","62d4c39e-27d4-45bb-b1d4-bcf1a3d435c0","https://github.boschdevcloud.com/PKL","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"Beagleboard","computer for robotics like raspberry","tech","674a7a96-302c-4667-a4c8-a6cbea0a1808","https://www.beagleboard.org/boards/beaglebone-blue","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"DataDiggerAzure","bosch azure datadigger portal","bosch","8bbf0b52-500c-4e28-b614-397dec43bae3","https://portal.azure.com/#@bosch.onmicrosoft.com/dashboard/arm/subscriptions/5b2c37f6-8321-4655-8848-e4cd8f0ee2a4/resourcegroups/beg-cog-data-ice-metadata/providers/microsoft.portal/dashboards/6a124772-f777-4a71-b6d3-478b05d2a5aa-dashboard","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"PkSwagger","pk swagger perfectly keyless","bosch","8d5c7522-2374-423b-a0c6-ff143706883a","https://test.beg-pkl-e2e.poc.eu.bosch-mobility-cloud.com/vos/swagger-ui/index.html#/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"Zentech","zentech personal ai open source","tech","2e35c0a1-e663-4fc4-9a5a-3c52e9836571","https://www.zenfetch.com/?utm_source=product_hunt&ref=producthunt","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"Waffenland","gun store weapon shooting","offtime","07c3988e-609c-4c00-b703-257d618fbf42","https://www.waffenland.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"BoschExportControl","bosch export control code of conduct compliance","bosch","bc42d715-3736-470c-ae4e-d6da0c7f0b48","https://rb-wam.bosch.com/socos-c/SOCOS/documents/ctx02/cd/10070/CD-03402-000_VAW_N_DE_2021-06-09.pdf","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"WBKAntrag","","offtime","c8155b59-a1ed-4bd8-81f5-4d1877b06f25","https://www.oesterreich.gv.at/themen/gesetze_und_recht/waffenrecht/2/Seite.2450800.html#ZustaendigeStellen","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"ToolCatalogBosch","tool catalog bosch","bosch","edbbbb25-eddb-49dc-b2a6-1ba2cc9a9b80","https://rb-tools.de.bosch.com/Home/Home","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"CloudAmqp","pk cloud amqp mqtt rabbitmq","bosch","f98b1562-d70f-4536-8480-f84dc04a176c","https://customer.cloudamqp.com/login","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 264 74 72","","Barber: Andi"
"Coolify","selfhosted heroku cloud hosting","tech","5d2a2c66-1a86-4864-b0f8-1a70db8e3db6","https://coolify.io/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","*","","*"
"PKLDocu","pk pkl mvp documentation docu","bosch","9bf31d5a-c5e3-4152-8887-db579ba7fbd8","http://wi0ciapp02.emea.bosch.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"Babbel","babbel learn languages","education","8abebbff-c5b9-4166-9624-12ed3aa365d9","https://www.babbel.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"LibraryOfMedicine","library of medicine scientific paper","education","aa66d8f4-ae20-4336-9599-bb66770c3e4b","https://pubmed.ncbi.nlm.nih.gov/28055331/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"BoschWorkspace","bosch workspace apps bosch applications portal aws","bosch","5738ee5b-bb7b-434b-8d73-d3b66f61378c","https://myapplications.microsoft.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Bosch"
"Pagecrypt","pagecrypt online html encryption","convenient","4c502a2a-9a8a-4c9d-a360-c9561f106add","https://www.maxlaumeister.com/pagecrypt/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"Waffengesetz","","private","fa3f9e08-0c7f-4846-9cc8-961539a5bd75","https://www.ris.bka.gv.at/geltendefassung/bundesnormen/10006016/waffg,%20fassung%20vom%2022.05.2021.pdf","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"APiProvider","api marketplace","tech","c803b698-5d10-459e-b653-88eca0587ccb","https://geekflare.com/sell-apis/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"Bittorrent","file storage cloud","private","c5311329-1042-4c53-bda3-5e0651a0fbe6","https://www.bittorrent.com/token/bittorrent-file-system/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"StatemachineDiagram","statemachine diagram uml","tech","bf3f45f2-ab4c-4d27-9ab3-3db2aabd37d2","https://plantuml.com/state-diagram","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"ISAQB-Wien","isaqb architect certificate fh wien","education","f4aae5a3-9615-4975-84c2-9a2c0d58cd5d","https://academy.technikum-wien.at/zertifizierungen/isaqb-certified-professional-for-software-architecture-cpsa-f/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"MoPoint","mopoint car sharing marina tower","private","5f633da2-1a2e-46a6-aece-f437378e345a","https://portal.mopoint.at/ad/204128932/login","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Book cars"
"Zeitabrechnung","zeitabrechnungs tool bosch wien","bosch","553f3857-d886-4a04-8ac2-5cf29ec88c1a","https://wi-begos-zeitabrechnung.emea.bosch.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","0","","Production"
"PKDocupedia","pk docupedia perfectly keyless","bosch","cd4e1219-4a2d-4a06-964a-6136dd2ad68a","https://inside-docupedia.bosch.com/confluence/display/ECUSWDEV/HowTo%3A+EJBCA","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","0","","PK Docupedia"
"TennisMarina","tennis donaumarina","offtime","06d9bac6-b13d-4ab7-acc5-8157d47a1676","https://www.ltmtennis.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","*","","*"
"Finanzonline","finanzonline","private","28e523ba-c983-46eb-ab0b-b587308570a1","https://finanzonline.bmf.gv.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","*","","*"
"Durchblicker","strom vergleich vergleiche","convenient","94d86398-086a-4c4f-b7e0-f1c30ca1ab41","https://durchblicker.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"Udio","ai music generator","convenient","39ad529d-5e61-4edf-8f87-6ef2d558227c","https://www.udio.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"Buymeacoffee","bymeacoffee donation platform","private","ec7d149a-6b44-4bc6-9ada-0bdea2023848","https://www.buymeacoffee.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","Barber: Andi"
"AdvancedAnalyticsApp","advanced analytics azure app service","bosch","0bb624b3-5b32-40cb-bc07-8935939ebe62","https://advanced-analytics.azurewebsites.net/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"Waffengebrauch","waffengebrauch gun weapon shooting","offtime","85e00b46-419f-46ed-a62a-6d5a4889c696","https://www.waffengebraucht.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"Netlify","cloud hosting hoster netlify","tech","b59c6515-33e3-44bf-bf89-6aa00acd05b0","https://app.netlify.com","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"ArmyShop","","private","f4c90c41-3f20-4000-8b94-b9feedb9854a","https://www.asmc.de/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"Supabase","hosting hoster serverless backend","tech","6c96fbc4-1e4d-49de-ae0c-8311852c869b","https://supabase.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"RSTDocumentation","rst documentation guide","tech","b3019511-af08-4d23-87d8-6392bc89b708","https://thomas-cokelaer.info/tutorials/sphinx/rest_syntax.html","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"DeltaLake","delta lake databricks","tech","eb9ecafe-1ad6-47f9-bf18-660acb43fca3","https://delta.io/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"Fip","research against fip forschung","cats","a0542468-135e-47b4-95b3-9b1f7b53148a","https://gemeinsamgegenfip.jimdofree.com/kosten/kosten-injektionen/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"Examilty","iu study exam platform exam examity","study","8a92f1b8-935f-48c5-b0c8-cafdbbdbc9d7","https://prod.examity.com/Tenable/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","0"
"ProductHunt","producthunt open source platform applications","tech","10aed734-f504-4231-bacc-d2c811172e04","https://www.producthunt.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","no phone","","Upload open source projects"
"Protonmail","protonmail mail email","private","0c0e9a1a-e037-462f-bff3-9472244e661b","https://mail.proton.me/u/0/inbox","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","*","","*"
"DataDiggerDocs","datadigger documentation","bosch","d25d8dbe-9104-49ac-9b12-656e1fb3a58f","https://cuddly-spork-egrp44z.pages.github.io/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"BoschIcon","bosch icon set","bosch","db49c922-db0e-4353-819a-d649b94ce32d","https://brandguide.bosch.com/document/748","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"Render","render cloud hosting heroku alternative","tech","20b2d076-ac66-405b-894a-f2f7d4b24361","https://render.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"Gridsome","gridsome vuejs framework templates","tech","0aa97161-1949-42bc-ae4e-aae8ed105c68","https://gridsome.org/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"BoschAzure","create bosch azure subscription documentation","bosch","42cb1a8d-1e9c-4696-b051-e2463437b7f2","https://inside-docupedia.bosch.com/confluence/display/AzureIMG/Getting+Started","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"ISOStanards","iso technologie standards","tech","0420fb9b-0685-4203-ac7f-d374db1bde5e","https://www.iso.org/sectors/it-technologies","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"ShootingClub","","offtime","ac9d81ac-9471-494d-89b1-caa72a0f2575","http://www.skh-shooting.at/sektion.php","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","+43 1 264 74 72","","https://advanced-analytics-dev.azurewebsites.net/"
"DataDigger","datadigger azure app service","bosch","8cac81b6-72f5-440e-9f10-199f9a12aac8","https://datadigger-test.azurewebsites.net/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Distrobox","linux distrobox ubuntu mint, kali linux","tech","488e5768-a4ce-482f-8f7a-8d53e6b1c3cb","https://distrobox.it/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Switch between linux distros in one environment"
"Gunfinder","gunfinder optik diavari weapon gun","offtime","5afec616-a1ec-42ef-8beb-baa5361babe1","https://www.gunfinder.de/suche?query=Zeiss+Diavari+6-24","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Switch between linux distros in one environment"
"SqlMap","sql injections pen testing cyber security","tech","d0fddc89-16c7-4a91-b3ee-ab1dfae756c3","https://sqlmap.org/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Automatic SQL injection and database takeover tool. Test sql"
"Gobuster","cyber security brute force","tech","65bd497a-3aae-4a5d-8c2c-554fbe381629","https://www.kali.org/tools/gobuster/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Test vulnerabilities in sql"
"Zap","cyber security web app scanner","tech","b26ba201-6372-4384-920a-2024ba3e1968","https://www.zaproxy.org/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Test vulnerabilities in sql"
"CloudNativeMap","cloud native service overview landscape","tech","45aaa19b-d513-4e64-838f-feed9342031b","https://landscape.cncf.io/guide#provisioning--automation-configuration","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Test vulnerabilities in sql"
"DatabricksAPI","azure databricks api docu","tech","abd7cf72-bbcc-49ec-a26c-c9aca3a0869b","https://docs.databricks.com/api/azure/workspace/pipelines/updatepermissions#pipeline_id","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Test vulnerabilities in sql"
"Veterinarian","veterinarian tierarzt seestadt","cats","db94c4b3-4e3d-4876-803e-f26185e0f3f5","https://tierarztzentrum-seepark.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43018900222","info@tierarztzentrum-seepark.at","0"
"MITxLearning","free open source learning platform udemy alternative","study","49f347ef-de34-4543-8285-d6615830546b","https://mitxonline.mit.edu/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Test vulnerabilities in sql"
"Studydrive","studydrive study","study","b45c1a35-a1be-41ec-8156-65dea9ed8b65","https://www.studydrive.net/en/newsfeed","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Gunfinder","sell guns weapon waffen verkaufen kaufen","offtime","9c3f8010-71ff-45f1-8476-b9c93f11fec6","https://www.gunfinder.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Flaticon","icon icons library","convenient","8661ff1e-0f50-4795-932c-7e9c01dbab6e","https://www.flaticon.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Test vulnerabilities in sql"
"AzureIOTBoschSandbox","bosch iot azure subscription","bosch","2d333dd2-6a09-453b-a60b-ac379ce6668f","https://portal.azure.com/#@bosch.onmicrosoft.com/resource/subscriptions/d92b55ed-4f80-4a97-8e7b-4b5fd54d8906/overview","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Test vulnerabilities in sql"
"CafeSeestadt","coffee breakfast seestadt","offtime","1cbac87a-5ce9-40ea-a667-96a98f3b4b93","https://www.tripadvisor.de/Restaurant_Review-g190454-d10027330-Reviews-Cafe_Leo_Seestadt_Aspern-Vienna.html","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"TortenWien","torten geburtstag cake pie birthday","convenient","d8aebe97-c074-43cb-8ef6-430d17d9728e","https://www.tortenhaeuschen.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Steinwanklamm","wandern hiking nahe wien","offtime","a3042fcb-d1b3-4b5d-b712-d3c7568d24eb","https://www.niederoesterreich.at/ausflugsziele/a-steinwandklamm","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"ShootingKellerberg","shooting range kellerberg","offtime","3b72c3a8-091a-4208-ba91-e9c455877684","https://ssvk.gutschuss.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"EmailAlias","email alias email forwarding privacy","tech","bb12a682-1c1e-45c5-984e-96eb24f7c72b","https://simplelogin.io/?slref=privacy","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Urologe","urologe androloge privatarzt private doctor","med","82fda668-0da3-4e06-8902-36a740d6ee8d","https://praxisamring6.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+43 1 226 44 84","rh@praxisamring6.at",""
"OmasBackstube","omas backstube wien baking cake","convenient","03d2bb4b-7bda-451a-8a83-577b7dc5579a","https://www.omas-backstube.org/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"OmasBackstubeMain","omas backstube baking cake vegan restaurant","offtime","993e2899-e0ae-4306-93b8-e9a79e6db844","https://www.omasbackstube.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Focalboard","open source project planning kanban","convenient","0bc5a3af-40f5-425d-b6cb-cab906b62d10","https://www.focalboard.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Gamengen","ai fake game engine","tech","c9511619-527e-42d2-bc8d-5e0b7fbd0e1a","https://gamengen.github.io/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschOrganisation","bosch organisation units","bosch","402c4ab1-ebf3-4eea-8fb9-9aca346aa0f9","http://fe0vmc1134.de.bosch.com/org.manager.server_P/index.html?goto=OrgUnit,(STEXTD,10,BEG/NE-MX)","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"DuckDB","duckdb sqllite based database","tech","22844a09-7a35-4562-a37f-6a409eb67942","https://duckdb.org/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Apache Spark alternative"
"OneIDM","bosch one idm request access rights permission","bosch","a333d43f-c066-4eae-a8bb-c66edf158dd4","https://oneidm.bosch.com/oneidm/html/rbwebshop/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","View own access rights: https://oneidm.bosch.com/oneidm/html/rbwebshop/"
"ChatGPT","chat gpt openai","private","71948a67-180e-4c3f-9d8f-095974df0f55","https://chat.openai.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","0","","OPENAI"
"Swisstransfer","swiss transfer photo images sending photo transfer","convenient","2c503469-d00a-48b1-abdb-40ebe0e74f05","https://www.swisstransfer.com/en-us","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Send someone photos without login and private via link and password protection."
"OrfFight","prevent orf gebuer","private","aa0d3928-2f47-467c-b8de-6f9475457f32","https://www.mfg-oe.at/wie-du-dich-gegen-die-orf-gebuehr-wehren-kannst-musterdownloads","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Huel","food meals online","private","78aede42-471e-42ed-87ab-ac5672589a6c","https://huel.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","meals for drinking"
"BoschAzureReadUser","bosch azure Read.User permission topic","bosch","d923b6d4-77f7-4a33-aab4-27eeffb45306","https://inside-docupedia.bosch.com/confluence/pages/viewpage.action?pageId=2387425668#id-4APIConsentDecline-sso","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Authy","authy 2 factor auth app","private","01caeff5-b97e-494b-9db9-857a0be6391f","https://authy.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Company behind is twilio"
"OnlineLawyer","online laywyer anwalt","private","9aa4f058-7330-4cfc-a851-8ccdbd91ee9e","https://www.advocado.de/anliegen-schildern/?lb=inkassorecht-und-forderungseinzug&lt=zahlungsverzug#rechtsfrage-stellen","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Anwalt"
"Preisjaeger","preisjaeger onlineshop","shopping","de73193a-4dde-49ad-bd26-891b905d1b57","https://www.preisjaeger.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","no number","","cool onlineshop for discounts"
"CollaborativeNote","collaborative notes md based notizen bucket list","private","e8ec7158-622f-4462-bbb8-e13ca7307f9a","https://hackmd.io/?nav=overview","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Signed in with Github. Its also possible to work live with other users on a md file"
"BucketList","bucket list einkaufsliste","private","296fbc61-2385-46ec-b859-66b07e2df937","https://hackmd.io/lIBgGTgbQtGi26F4XFxhFQ#","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"SpeedNote","write noted faster ai correction","convenient","d2cae84e-8937-4eda-a6ad-daee76604a8e","https://www.speednote.ai/?ref=producthunt","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Kollektivvertrag","kollektivvertrag austria arbeitsrecht","private","bd098cfc-e093-4b69-a614-8a38fceadf9d","https://www.kollektivvertrag.at","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschBTIA","connect to bosch btia bosch proxy","bosch","540dc4b0-18df-4cad-b1dc-d159430b53d1","https://connect.bosch.com/wikis/home?lang=en-us#!/wiki/Wf217e52fae69_4a26_97b9_28a4058a98a2/page/BTIA%20Virtual%20Router%20support%20for%20VirtualBox","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschInternetBased","bosch internet based access internet managed","bosch","a35dd722-92ac-4867-8a95-12192d485000","https://connect.bosch.com/blogs/1f288c27-171c-4b91-98a0-265aa17c57e5/entry/Internet_Based_Clients_are_the_Future1?lang=en_us","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Jobmessen","jon messen job fairs new job","private","0c43c3f2-174a-4c3d-a198-205884cb4d9f","https://www.karriere.at/c/a/jobmessen-termine","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Informatik","informatik youtube channel","tech","1f043797-2d4d-4b3e-9634-db0489e459f8","https://www.youtube.com/@simpleclub_informatik","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","The best fucking youtube channel for informatik algotithm datastructures."
"Eng1-Weekly","eng1 weekly bosch vienna weekly","bosch","81745a41-fa41-4b48-9b0c-e7dc5b562293","https://inside-docupedia.bosch.com/confluence/display/BT/BEG+ENG1-CL-Wi+Weekly+2024","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"AgileDevelopment","agile development methods","tech","b279eb3c-d685-4a85-a713-7d4322f49947","https://www.aha.io/roadmapping/guide/agile/development-methodologies","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Devjobs","dev jobs development jobs tech jobs","tech","84098880-99b1-43a2-904d-0d3a73532d80","https://devjobs.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Speexx","lanuage training platform english","private","cb22bbec-f314-4e62-a12b-e419f03d5a65","https://www.speexx.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Insomnia","postman alternative rest client","tech","bc2619b3-18f0-4ff3-8a5e-d9c25a6482c8","https://insomnia.rest/download","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"TimestampConverter","javascript unix timastamp converter","tech","8b931c20-f987-48c7-a2f4-cfef436e1163","https://www.epochconverter.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschOpensource","bosch open source management","bosch","ab210732-7a7c-4960-8594-67da1dcdb848","https://inside-docupedia.bosch.com/confluence/display/OSM","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"InsomniaBosch","bosch insomnia postman alternative","bosch","dca92aba-7c3a-4b62-9d75-8ce4cbc4a9a3","https://inside-docupedia.bosch.com/confluence/pages/viewpage.action?pageId=2899865019","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"SuupabaseDiskussion","supabase email discussion","tech","47a3d8ff-67b4-4ece-8271-89a99316ea8a","https://github.com/orgs/supabase/discussions/29370","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
